index,connection,timestamps,sizes,directions,file_name
34,"('10.184.62.19', 61263, '163.70.143.60', 443, 'TCP')","1727357736.945066,1727357736.972225,1727357736.974685,1727357737.002754,1727357737.004416,1727357737.005111,1727357737.009346,1727357737.031290,1727357737.031821,1727357737.032830,1727357737.037918,1727357737.038295","[66, 54, 542, 54, 118, 134, 204, 54, 85, 54, 54, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",streaming_netflix.pcap
35,"('163.70.144.60', 443, '10.184.62.19', 61256, 'TCP')","1727357736.970744,1727357737.000196,1727357737.001312,1727357737.030741,1727357737.030741,1727357737.030741,1727357737.037836,1727357737.037836,1727357737.037836,1727357737.097110,1727357737.097110,1727357737.100485,1727357737.100485,1727357737.100485,1727357737.103052,1727357737.103052","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54, 89, 442, 590, 590, 590, 567]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",streaming_netflix.pcap
36,"('57.144.125.32', 443, '10.184.62.19', 61257, 'TCP')","1727357736.970744,1727357737.000196,1727357737.001312,1727357737.030741,1727357737.030741,1727357737.030741,1727357737.037836,1727357737.037836,1727357737.038257,1727357737.100485","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",streaming_netflix.pcap
37,"('163.70.143.60', 443, '10.184.62.19', 61263, 'TCP')","1727357736.972190,1727357737.001768,1727357737.002669,1727357737.031269,1727357737.031269,1727357737.032791,1727357737.037836,1727357737.038257,1727357737.038257,1727357737.099857","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",streaming_netflix.pcap
38,"('157.240.16.52', 443, '10.184.62.19', 61258, 'TCP')","1727357736.973331,1727357737.004603,1727357737.005712,1727357737.036189,1727357737.036189,1727357737.036189,1727357737.040965,1727357737.040965,1727357737.040965,1727357737.106814","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",streaming_netflix.pcap
39,"('163.70.144.60', 443, '10.184.62.19', 61261, 'TCP')","1727357736.973331,1727357737.004091,1727357737.004603,1727357737.034464,1727357737.034464,1727357737.034464,1727357737.039812,1727357737.039812,1727357737.039812,1727357737.105309","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",streaming_netflix.pcap
40,"('31.13.79.53', 443, '10.184.62.19', 61260, 'TCP')","1727357736.974459,1727357737.006427,1727357737.007388,1727357737.038257,1727357737.038257,1727357737.040965,1727357737.042045,1727357737.042045,1727357737.042045,1727357737.111660","[66, 54, 266, 225, 128, 85, 89, 160, 85, 54]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",streaming_netflix.pcap
41,"('10.184.62.19', 61264, '20.189.173.11', 443, 'TCP')","1727357737.129044,1727357737.371626,1727357737.372819,1727357737.660149,1727357737.662725,1727357737.915960,1727357737.916090,1727357738.152808,1727357738.153835,1727357738.159533,1727357738.159752,1727357738.159967,1727357738.159967,1727357738.159967,1727357738.160052,1727357738.391040,1727357738.391617,1727357738.628117,1727357739.785382,1727357739.786356,1727357739.786356,1727357739.786356,1727357739.786678,1727357740.024833","[66, 54, 366, 54, 437, 54, 54, 54, 128, 134, 350, 590, 590, 384, 85, 54, 85, 54, 127, 590, 590, 294, 85, 54]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",streaming_netflix.pcap
42,"('20.189.173.11', 443, '10.184.62.19', 61264, 'TCP')","1727357737.371529,1727357737.651905,1727357737.660102,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.915875,1727357737.916054,1727357737.916054,1727357738.152754,1727357738.152754,1727357738.391010,1727357738.391010,1727357738.401135,1727357738.401135,1727357738.401934,1727357738.628069,1727357738.683110,1727357740.023325,1727357740.023325,1727357740.024805","[66, 54, 153, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 553, 157, 116, 54, 54, 54, 364, 54, 54, 54, 154]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",streaming_netflix.pcap
43,"('10.184.62.19', 61265, '216.239.32.116', 443, 'TCP')","1727357738.102042,1727357738.106894,1727357738.107222,1727357738.107222,1727357738.107222,1727357738.107222,1727357738.177453,1727357738.177604,1727357738.182985,1727357738.183109,1727357738.183184,1727357738.187428,1727357738.187537,1727357738.234655,1727357738.297977,1727357738.298594,1727357738.298657,1727357738.299984,1727357738.300055,1727357738.420632,1727357738.421315,1727357738.425247,1727357738.425633,1727357769.040315,1727357769.052804","[66, 54, 590, 590, 590, 205, 54, 54, 128, 146, 377, 54, 85, 54, 54, 93, 89, 145, 502, 54, 89, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",streaming_netflix.pcap
44,"('216.239.32.116', 443, '10.184.62.19', 61265, 'TCP')","1727357738.106842,1727357738.111919,1727357738.111919,1727357738.111919,1727357738.111919,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177428,1727357738.177583,1727357738.177583,1727357738.181792,1727357738.187399,1727357738.187399,1727357738.187399,1727357738.187399,1727357738.187399,1727357738.188349,1727357738.196616,1727357738.297877,1727357738.297877,1727357738.298344,1727357738.303052,1727357738.303052,1727357738.305109,1727357738.305109,1727357738.420553,1727357738.420553,1727357738.425163,1727357738.425163,1727357738.428204,1727357738.431116,1727357769.052564","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 473, 54, 54, 54, 590, 482, 85, 54, 292, 85, 93, 54, 54, 54, 54, 590, 339, 85, 93, 54, 54, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",streaming_netflix.pcap
45,"('10.184.62.19', 61283, '49.44.142.142', 443, 'TCP')","1727357759.313583,1727357759.321591,1727357759.322018,1727357759.322018,1727357759.322018,1727357759.322018,1727357759.332974,1727357759.334522,1727357759.334655,1727357759.334655,1727357759.345766,1727357759.550319,1727357769.041033,1727357769.047126","[66, 54, 590, 590, 590, 200, 54, 118, 590, 536, 54, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",streaming_netflix.pcap
46,"('49.44.142.142', 443, '10.184.62.19', 61283, 'TCP')","1727357759.321527,1727357759.327428,1727357759.330751,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.332852,1727357759.345288,1727357759.345733,1727357759.345733,1727357759.509001,1727357769.047072,1727357769.047072","[66, 54, 54, 590, 590, 590, 590, 590, 590, 590, 398, 323, 54, 381, 381, 494, 54, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",streaming_netflix.pcap
