index,connection,timestamps,sizes,directions,file_name
58,"('10.10.1.5', 53, '10.184.62.19', 53839, 'UDP')",1727358383.823318,[104],[1],google_mail.pcap
59,"('10.184.62.19', 59097, '142.250.193.10', 443, 'UDP')","1727358383.823935,1727358383.823984,1727358383.834960,1727358383.842540,1727358383.868941,1727358383.897989,1727358383.898192,1727358383.899346,1727358383.899420,1727358383.899601,1727358383.908109,1727358383.908153,1727358383.909267,1727358383.985426,1727358383.986143,1727358384.016252,1727358384.020840","[1292, 1292, 1292, 79, 79, 81, 81, 125, 114, 488, 75, 75, 75, 79, 82, 74, 75]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",google_mail.pcap
60,"('142.250.193.10', 443, '10.184.62.19', 59097, 'UDP')","1727358383.832789,1727358383.834607,1727358383.834607,1727358383.834607,1727358383.897702,1727358383.897702,1727358383.897702,1727358383.897702,1727358383.897702,1727358383.907928,1727358383.907928,1727358383.909160,1727358383.985177,1727358383.986259,1727358383.991299,1727358384.020718","[82, 1292, 1292, 1292, 1292, 1292, 1292, 689, 85, 1012, 179, 69, 365, 63, 65, 63]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",google_mail.pcap
61,"('10.184.62.19', 61512, '142.250.193.10', 443, 'TCP')","1727358383.835976,1727358383.841978,1727358383.842477,1727358383.842477,1727358383.842477,1727358383.842477,1727358383.912783,1727358383.917691,1727358383.917855,1727358383.918996,1727358383.924555,1727358385.407895,1727358385.411705","[66, 54, 590, 590, 590, 216, 54, 54, 54, 128, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",google_mail.pcap
62,"('142.250.193.10', 443, '10.184.62.19', 61512, 'TCP')","1727358383.841907,1727358383.846752,1727358383.846752,1727358383.846752,1727358383.847313,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.912727,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917654,1727358383.917827,1727358383.917827,1727358383.918659,1727358383.924520,1727358383.924520,1727358383.924520,1727358385.411643","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 228, 54, 590, 504, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",google_mail.pcap
63,"('10.184.62.19', 51798, '142.250.193.10', 443, 'UDP')","1727358383.987258,1727358383.987298,1727358383.993700,1727358384.002530,1727358384.016293,1727358384.039863,1727358384.065153,1727358384.065554,1727358384.065771,1727358384.065786,1727358384.071697,1727358384.071731,1727358384.123125,1727358384.161329","[1292, 1292, 1292, 79, 79, 79, 81, 208, 1288, 1054, 76, 75, 74, 77]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",google_mail.pcap
64,"('142.250.193.10', 443, '10.184.62.19', 51798, 'UDP')","1727358383.992381,1727358383.993210,1727358383.993210,1727358383.993210,1727358384.064850,1727358384.064850,1727358384.064850,1727358384.064850,1727358384.064850,1727358384.071418,1727358384.071418,1727358384.071418,1727358384.096601,1727358384.159948,1727358384.161097,1727358384.192430","[82, 1292, 1292, 1292, 1292, 1292, 1292, 703, 87, 1012, 179, 65, 70, 880, 249, 66]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",google_mail.pcap
65,"('10.184.62.19', 61513, '142.250.193.10', 443, 'TCP')","1727358384.002727,1727358384.009301,1727358384.009599,1727358384.009599,1727358384.009599,1727358384.009599,1727358384.083548,1727358384.088583,1727358384.088737,1727358384.090270,1727358384.095532,1727358385.407877,1727358385.412778","[66, 54, 590, 590, 590, 280, 54, 54, 54, 128, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",google_mail.pcap
66,"('142.250.193.10', 443, '10.184.62.19', 61513, 'TCP')","1727358384.009258,1727358384.014005,1727358384.014005,1727358384.014005,1727358384.014005,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.083493,1727358384.088551,1727358384.088551,1727358384.088551,1727358384.088551,1727358384.088551,1727358384.088551,1727358384.088551,1727358384.088713,1727358384.088713,1727358384.088713,1727358384.089988,1727358384.095480,1727358384.095480,1727358384.095480,1727358385.412700","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 227, 54, 590, 504, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",google_mail.pcap
67,"('10.184.62.19', 64125, '10.10.1.5', 53, 'UDP')",1727358384.786824,[75],[0],google_mail.pcap
