index,connection,timestamps,sizes,directions,file_name
147,"('10.184.62.19', 64044, '142.250.194.138', 443, 'TCP')","1727358767.988476,1727358767.994233,1727358767.994938,1727358767.994938,1727358767.994938,1727358767.994938,1727358768.064802,1727358768.069694,1727358768.075593,1727358774.440178,1727358774.444820","[66, 54, 590, 590, 590, 240, 54, 128, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",google_drive_upl-dw.pcap
148,"('142.250.194.138', 443, '10.184.62.19', 56776, 'UDP')","1727358767.993510,1727358767.994156,1727358767.994156,1727358767.994156,1727358768.057887,1727358768.057887,1727358768.059538,1727358768.059538,1727358768.059538,1727358768.064991,1727358768.064991,1727358768.066132,1727358768.142922,1727358768.142922,1727358768.175055,1727358768.175879,1727358768.205175,1727358772.183553,1727358772.239078,1727358772.240923,1727358772.240923,1727358772.329905,1727358772.329905,1727358772.335790,1727358772.335790","[82, 1292, 1292, 1292, 1292, 1292, 1292, 243, 86, 996, 179, 69, 1165, 76, 66, 76, 134, 70, 809, 76, 198, 66, 64, 64, 67]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",google_drive_upl-dw.pcap
149,"('142.250.194.138', 443, '10.184.62.19', 64044, 'TCP')","1727358767.994156,1727358768.000831,1727358768.000831,1727358768.000831,1727358768.000831,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.064619,1727358768.069417,1727358768.074064,1727358768.075555,1727358768.075555,1727358774.444689","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 444, 54, 590, 488, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",google_drive_upl-dw.pcap
150,"('10.184.62.19', 63081, '10.10.1.5', 53, 'UDP')",1727358768.044415,[75],[0],google_drive_upl-dw.pcap
151,"('10.184.62.19', 50081, '10.10.1.5', 53, 'UDP')",1727358768.044508,[75],[0],google_drive_upl-dw.pcap
152,"('10.10.1.5', 53, '10.184.62.19', 50081, 'UDP')",1727358768.075555,[75],[1],google_drive_upl-dw.pcap
153,"('10.184.62.19', 64011, '40.99.9.178', 443, 'TCP')",1727358768.080553,[54],[1],google_drive_upl-dw.pcap
154,"('10.184.62.19', 64012, '52.168.117.175', 443, 'TCP')",1727358768.081151,[54],[1],google_drive_upl-dw.pcap
155,"('10.10.1.5', 53, '10.184.62.19', 63081, 'UDP')",1727358768.136909,[112],[1],google_drive_upl-dw.pcap
156,"('10.184.62.19', 64045, '142.250.193.46', 443, 'TCP')","1727358768.137953,1727358768.143023,1727358768.143713,1727358768.143713,1727358768.143713,1727358768.143713,1727358768.219618,1727358768.227087,1727358768.227262,1727358768.227374,1727358768.227374,1727358768.227374,1727358768.227374,1727358768.231555,1727358768.231790,1727358768.342623,1727358768.343716,1727358768.343769,1727358768.343846,1727358768.353198,1727358768.360677,1727358768.361636,1727358768.362818,1727358768.363838,1727358768.364243,1727358768.365213,1727358768.366494,1727358768.367730,1727358768.368693,1727358768.369631,1727358768.369690,1727358768.371130,1727358768.371586,1727358768.371732,1727358768.372213,1727358768.373009,1727358768.373084,1727358768.373219,1727358768.377402,1727358768.377504,1727358768.378432,1727358768.378622,1727358768.378866,1727358768.380101,1727358768.380200,1727358774.440927,1727358774.445639","[66, 54, 590, 590, 590, 235, 54, 128, 146, 590, 590, 590, 319, 54, 85, 54, 54, 54, 93, 292, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",google_drive_upl-dw.pcap
